Index,Arithmancy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying,Slytherin,Gryffindor,Hufflepuff,Ravenclaw,Hogwarts House
203,58984.0,7.116839373647253,4.797182211048663,5.629,500.676850431328,595.3515164964689,5.63487840092072,1050.2716194006905,5.813837054637864,1.0509895408601886,-229.58248,-14.56,0.9623213284488272,1.0506266794116534,3.805239040601756,98.83942135523341,Ravenclaw
204,42559.0,-5.5274318566456255,-5.476233911005721,3.961,-833.5692481659023,587.7793489345446,-6.0267602045152175,926.7178816605892,2.5435506081277666,-0.5824170704458294,-255.75059,240.63,1.5245529329020104,99.83448451112967,1.87369771749297,0.2753023507646151,Gryffindor
205,59800.0,5.803786856379642,-4.6247285531532825,4.855,-727.8216267580025,435.0270046559933,4.9604359247514775,1061.828921920107,6.907009358766303,-0.3058438462871937,-244.06226,5.59,3.076387354229516,1.5019946653990206,97.53142586725293,2.2889280846827003,Hufflepuff
206,35988.0,1.1410195296768058,-6.533988888493904,6.805,-135.79272229334848,613.9374880694534,-5.544401139724316,935.4126841054824,1.2706406544236517,-1.4676454957639429,-250.69972,218.32,0.07833112852610233,99.43118259697228,5.44621118469509,5.241009316686579,Gryffindor
207,30403.0,4.391258944977983,-6.708950944689251,6.746,-487.8605532930213,390.111484904905,5.6194908438376885,1048.062675974158,5.953459632776758,0.5041670893895411,-243.58725,5.54,1.1532274629062413,2.880251012700797,98.7353708341816,1.4571118436943893,Hufflepuff
208,67074.0,6.125319934063066,-4.8739865696892,4.927,-639.4080199169638,378.8926306777264,5.444122211574991,1062.1188947882226,4.111309147973256,-0.7294435399420309,-244.82743,-37.96,2.6938358353070764,0.7035388395813308,99.34047548349356,1.556352358967444,Hufflepuff
209,26268.0,5.157632942950904,5.599266516397339,3.733,637.7749571685538,538.4505793272707,4.378175538816984,1057.2653615623883,5.93829682026373,1.1741470684391684,-230.54234,-4.47,3.5174914977105907,1.3995776829834847,1.589062524576337,97.59655720428219,Ravenclaw
210,53134.0,4.182950443030832,-2.9207267641220915,4.335,-612.9567857126308,441.8065266436088,5.8252416563826825,1055.9546496828025,7.67062566606673,0.3734962655592455,-243.10293,-8.52,6.2157885461497875,1.483660350641223,91.0449253027856,4.0859344831352695,Hufflepuff
211,42850.0,-7.287346257330445,-6.766931113578218,2.596,-650.4851386637457,536.6330150743453,-4.656877782539639,915.0064299311674,1.6973962339890702,-1.3744511098742904,-258.97753,201.43,3.4795049402773497,99.77968198898101,2.8283039837469097,0.11269047664147241,Gryffindor
212,5929.0,-2.2776446475152032,7.628441229604538,-2.695,-469.4330258601377,412.47623732750094,5.486221253980689,1043.103486612882,9.93290685140921,-0.0904994502094588,-241.55524,-11.34,94.37597907763296,2.288751171456686,1.118868201063985,8.94526490799644,Slytherin
213,53566.0,-8.847165627424307,4.651956065217432,-4.5760000000000005,-398.9394310828915,403.44011797371127,6.7105153001168505,1057.463951020638,11.66752652014084,-2.059934713245452,-251.47774,-126.76,99.62532083268792,1.053858661106184,1.2272398852573596,1.6774390521287244,Slytherin
214,30053.0,5.825962656239157,4.5284492774443725,4.721,653.0409694591457,591.3579303110392,4.912170248431817,1066.5664211552298,8.485303622260673,0.944549578636161,-229.33393,8.3,2.202745316989001,1.3239836316388836,1.331905762456388,98.7870310012052,Ravenclaw
215,63924.0,6.138805340080992,-0.3878634974417858,2.9930000000000003,-365.1194872360422,452.7325286791143,3.862708780665389,1032.2946784130588,3.8824965350402008,-0.2276017457746799,-243.5927,22.71,3.8517055629467154,3.0645020842580335,72.96637731196688,11.676421905783222,Hufflepuff
216,33563.0,-8.64865175490565,-7.474469702535724,1.444,-475.4161820714312,576.4978364268268,-1.9217785850832687,927.927729784298,7.4042233967580975,2.4163300363470577,-258.6056,188.6,11.072987764005193,99.4925204922274,0.7805122160847269,0.24828029697348852,Gryffindor
217,59061.0,4.90991620307176,3.6081949826123614,6.265,932.4176116559056,670.4428896193707,4.034883257686069,1070.0684781678726,8.380733514904593,-0.2371991203173636,-229.56059,-9.89,0.9261510353424821,1.9610819470712237,0.5178381798771303,99.72633862273517,Ravenclaw
218,71739.0,-5.130720381382153,-5.591322739053424,3.42,-684.3185624466577,604.2878170704461,-6.146592154264291,930.8097863560076,1.2329291848727184,-0.486518640717574,-257.05137,205.67,1.5157790524593724,99.69574748055562,1.980847030071931,0.5202253423272072,Gryffindor
219,29517.0,-6.214961226617062,-7.051179450496028,4.624,-525.6287641512296,551.139509568161,-3.736088586127385,932.011620083677,3.2488939519361857,-0.0726339450326985,-255.1041,198.41,1.4316107776186247,99.60001525978169,3.8327532925450325,0.322221756053942,Gryffindor
220,44780.0,6.626552730368086,-5.5266480195067285,3.067,-136.33194161758522,363.1465862013903,0.2985778801853458,1025.7858806249276,-1.4152138067268432,0.5765214629924764,-246.70308,49.97,0.7428181395441116,9.193233252925086,96.66976150587533,1.9798890368137767,Hufflepuff
221,52199.0,1.1410195296768058,-5.522765764024474,5.8729999999999976,-298.99477289546644,385.4910583105047,3.9908786558974216,1042.6760713217584,2.4990993438182603,-0.4462134956274097,-245.23676,-22.16,1.9893894747833936,4.749762743718373,95.97111063921447,1.823298507881687,Hufflepuff
222,30430.0,-7.746425560329512,-4.790278531009412,4.223,-230.823816414727,547.3632662681209,-3.1500769102897506,937.0351703486084,2.705375658939249,0.752805429192182,-253.59114,152.69,2.7926377796930764,99.2424927794085,1.0929542376459322,1.0766081832220604,Gryffindor
223,21194.0,-2.9405134217949063,7.05767878939079,-4.283,-367.96977682326536,412.7205784719457,4.903436239100328,1035.4937554309354,5.9503729927800775,-0.2309088981810334,-244.6205,-20.32,94.25720956640183,3.2588437017748486,1.180859574011928,6.714300513829887,Slytherin
224,32842.0,-5.335326548245293,-5.169490913529813,6.2,-103.07165149996366,615.8067681292675,-3.3020854280115364,958.6437562334436,4.698396542274965,-0.575189445382816,-249.43561,171.32,0.7827507045553662,98.94262619029791,0.9293689691622564,5.873945654655169,Gryffindor
225,66624.0,1.905257349101088,4.853962837656369,6.227,731.8967317822351,651.4186513041814,7.175404995506983,1067.9856868260554,10.194201140117906,0.5669853088986707,-230.50917,-74.41,4.220319213971655,0.8008839458759144,0.510594886426924,99.49736872479974,Ravenclaw
226,69954.0,3.73364165491103,-2.572919020469264,6.916,-466.67050735876455,417.28147772160327,8.647227112316562,1048.8596565823514,5.302052969580574,-0.6520156233292221,-241.15766,-90.7,2.801099428206508,0.5045288074010769,97.3022313375636,7.6435865547879525,Hufflepuff
227,56805.0,-5.412419543517469,-3.069303529143056,4.994,-210.17831880027333,615.3631641719568,-4.4702419025354905,969.7401427886904,3.199228413116252,-0.0042478946771675,-250.51626,143.62,1.745383681744505,98.10766344442386,0.6869184290618959,6.786810295674588,Gryffindor
228,88229.0,1.9376656277622155,-1.8431329660364344,6.267,-427.3880128856544,394.98893183953726,5.6141456744214295,1061.6670612026358,2.216172615265963,-2.52462504394912,-244.25496,-119.21,4.972032540992654,0.6187536458177404,96.81989215345011,4.845990629659134,Hufflepuff
229,57086.0,4.741617780361828,-6.066362612521184,6.266,-438.8510790555371,370.37228964615446,7.679612102633332,1049.626521514556,4.707753136768993,-0.5810712547594662,-244.12828,-62.42,1.850217522156741,0.6986662792053346,99.436962991199,1.8559722735939002,Hufflepuff
230,57393.0,3.840978664670317,-5.455868185538467,6.367999999999999,-896.5237810296281,424.1314001560468,4.808167967468231,1079.914498691778,8.11810286058293,0.8962316231227879,-244.93876,-15.18,3.766817733062865,1.3129402530003536,98.71201807456183,1.0696348567281044,Hufflepuff
231,42933.0,-5.549933778261311,-3.9911784583830494,5.233,-395.5753502369412,606.656082071099,-3.2726176873087933,974.7555602147248,5.697827403852696,0.4786732767987737,-250.45348,154.55,2.369753249639554,97.78664297914011,1.189381794362736,3.325812783514444,Gryffindor
232,53132.0,1.1410195296768058,-5.517909720831296,5.915,-798.8445818201654,418.3881086975703,1.3464265171541854,1072.9936046371467,4.974839414756788,-2.0188820471926863,-245.69174,30.65,3.24229036849914,7.614529481889278,96.09920723474839,0.6926936257435929,Hufflepuff
233,56803.0,6.0874448820419085,3.651532030400437,6.699,687.0859066376332,637.6132211474691,4.0008688677715005,1066.4105332046995,7.08966890303517,0.2927408138853414,-229.46123,-2.03,0.640209070226116,1.8184972242141408,1.788171361647139,99.37700487047157,Ravenclaw
234,62135.0,6.273324357618692,-2.2282775706040017,1.725,-596.0573158174948,420.69438457643577,4.0189947490943005,1054.2611655955145,5.322646475585475,0.3388603845793694,-244.70598,10.46,8.437159618109098,1.3408609536309517,91.30504915256454,3.41434054044944,Hufflepuff
235,1775.0,3.238427121840092,-7.52501894191985,5.1610000000000005,0.4681370618813574,366.542930123418,9.214219009508186,1011.29451041738,7.117096186536193,0.1639813561553572,-243.12244,1.53,1.8142000415832809,3.47995995568635,96.17365106169827,2.2326601049777857,Hufflepuff
236,45162.0,-4.943742616133272,3.7164152530831154,-5.447,-509.66964370513153,407.5263941790734,3.2092111318935137,1071.3130286303024,10.817768658033463,1.0897514350032813,-251.25924,-48.11,98.95830751247102,1.6633574039833132,2.2367768198439384,1.4520924940348046,Slytherin
237,79921.0,4.994598845871492,3.62780978338285,6.6610000000000005,659.9753170166288,571.2755859306069,4.5430171582519625,1050.249444758528,2.5641565046084933,-0.6075281623329161,-232.57179,-65.64,0.7184864461968935,1.2126320924208152,7.3991885083354925,98.2178715636533,Ravenclaw
238,49634.57024265645,4.639782290727759,-5.72782214091471,7.938,-313.4671402062998,401.2322511385158,7.014270929761523,1034.3206795388833,4.0682062367883365,0.9739031227252268,-241.68553,-30.57,0.5431186785732156,1.9111739684747182,98.68697780150323,4.692572678936823,Hufflepuff
239,45783.0,4.032515407358299,-5.4518119958997655,6.367000000000001,-415.2059018698471,390.473813731226,3.9346392204218494,1047.950901523296,3.3875765153249224,0.671013469925733,-244.34449,-8.48,1.1653567352409786,3.285486495394891,98.0045225276709,2.077030714880041,Hufflepuff
240,41002.0,7.433887889603149,-5.009054165532876,4.378,-470.8725793299666,399.9310201456256,2.7037055154047103,1040.667870394583,2.9446756100290954,0.5665889409727437,-243.72801,52.66,0.9073848546011225,4.42209258468786,97.53645150184406,2.431873451774464,Hufflepuff
241,52433.0,-5.704310342119002,-3.823280765445562,4.457,-239.32451016418824,639.1714214405799,-3.870798640463848,968.3324075706068,5.539824223019147,-0.8326577860786851,-251.03932000000003,161.71,2.5467481421846125,98.49161753573328,0.4319535166408397,6.028131181162659,Gryffindor
242,38860.0,2.9439783019412347,-5.665356060266589,6.2479999999999976,-293.3137766763246,360.8650784212755,5.70056257248696,1043.823148431306,3.6592087046339232,1.6748712675834347,-244.46638,-39.87,1.7368204564117293,2.021328365435581,98.32786654170857,1.8446491011417214,Hufflepuff
243,54267.0,6.561746803154089,-1.8307434777484013,3.755,-458.3751591142663,346.89826052188386,4.5968785852645135,1051.2022332382835,1.2601796302136616,-0.0432962145536697,-242.73467,-34.85,3.1902411294171253,0.7617645010319847,98.1483314306547,3.1951042095021593,Hufflepuff
244,66565.0,4.45404862959058,-3.6198001021914967,4.799,-866.8427272644722,452.7848731514724,7.87236895670368,1071.8149474606157,10.360315166602984,-1.6660242860479877,-243.37157,-36.79,10.307803254172997,0.5255946083786806,96.64896681737169,2.6191198667209967,Hufflepuff
245,64990.0,3.851663148847189,-2.8547919543556053,4.8,-564.4407452400969,399.2280784833497,4.379618442391008,1061.3683721717452,4.059970862783352,0.7554354451919371,-244.45513,-41.84,4.5981375689723265,1.1858540020616433,96.33762281038274,2.850780979255024,Hufflepuff
246,44730.0,-5.588384189150607,-5.729054680305334,4.676,-281.4637453230476,594.5700101525472,-3.070866619565124,966.9474865022328,5.2837520191652745,-0.0380982391804373,-252.40981,154.2,2.1668218590322224,98.09696143884975,1.7972943220105329,2.1778826109647307,Gryffindor
247,48086.0,2.52618153586077,-5.798379689889284,2.922,-519.6189312470848,363.96582505592505,8.447594446661071,1059.8060299858091,8.700228300758884,-0.7282339739657919,-247.19638,-63.52,19.455377007984687,0.5040688194002529,98.09818150672966,0.7512320391386017,Hufflepuff
248,49634.57024265645,-4.482701830151101,-5.9142054410900124,5.416,-353.5591723499984,602.028295658556,-5.612096214047023,934.4976145247472,0.1845183888923851,-1.1382949656920789,-253.87987,187.81,0.4497081320593248,99.65844675268067,2.406091119331363,1.4589006846270822,Gryffindor
249,68111.0,6.040018559733928,3.966408922535998,6.756,378.629564587498,662.4332921306551,6.501727370272405,1056.1542274268977,9.361449546208531,2.1799538447227835,-229.51217000000003,-9.64,0.9758732700394275,1.2564375391086962,2.106674480525388,99.2044027253135,Ravenclaw
250,37887.0,4.502191862227737,5.2791325524926425,5.016,607.508920205598,587.917503481591,3.5472629714189683,1057.726947706317,6.39107125849478,0.5944463060546361,-230.52802000000003,4.03,2.0973048136563586,2.562867112293614,0.9662591669472725,98.4338488923739,Ravenclaw
251,84659.0,-3.7835901867081305,2.9245519955160297,-5.96,-378.0132109174999,431.90165768333486,2.7388336228958154,1024.4799460012152,5.877581884166013,1.6978945839551678,-254.14821,-46.53,96.25922266467279,4.246697082614706,2.4559436024685763,2.024358017131885,Slytherin
252,46370.0,-6.422108373520403,5.214302399928272,-2.249,-408.7238663994645,435.73230965965536,7.652382559811751,1027.2675817134698,10.316597355475343,-0.932774125810961,-247.07032,-87.42,97.03071400284634,2.2521969578492897,1.3169970370718351,4.906172499693625,Slytherin
253,40949.0,-6.710169597290131,-4.307461438252797,3.699,-794.2185604748418,538.8803199866671,-4.920976287823453,939.720181744274,2.1008494753551297,1.614348697169676,-255.60148,185.5,3.527814519822883,99.46452119216279,2.7511449736317615,0.2433354631412428,Gryffindor
254,79331.0,5.594671781046247,-4.0431567553743175,4.898,-607.0508708698908,360.8538857261409,3.1731092191643926,1067.4606531651157,1.0187578573317206,-0.7318431236194269,-246.0614,-53.39,2.48885188041725,0.8296257088469486,99.37206557830687,1.4275954914685693,Hufflepuff
255,33251.0,10.296759343358662,3.4671897081857748,6.087999999999999,400.4511031450853,593.2542195164856,9.44564473152484,1074.8214179551933,11.31031253799502,0.4698516621200859,-225.42814,-4.65,0.989104236410503,0.1949732776634383,13.378180412291266,99.05407960938601,Ravenclaw
256,23241.0,5.099589328342897,3.321208254034105,5.439,698.9124308548468,619.4340307717805,4.934099607366919,1076.9184611268818,5.9503729927800775,-0.105810890026495,-229.14472,18.9,0.912504813239235,2.2497057719010147,1.8271823697512661,98.81139371166186,Ravenclaw
257,73677.0,-6.723347495162045,3.745740486528221,-4.152,-361.5927191376271,436.8555949924961,6.67390443487025,1018.3912636103296,8.7522639052378,1.0430844055076425,-251.8601,-96.8,97.88180659833225,2.6009957807719077,1.525894461939096,2.864739635427446,Slytherin
258,48115.0,-4.936865995156434,-5.26453518706946,5.6679999999999975,-159.97979578022282,597.2128748307258,-2.601618698655789,986.713972813056,5.484833090287914,0.5163330929597502,-250.21028,124.23,1.6457383662596148,95.1410641307919,2.4201404971077554,5.18559054960762,Gryffindor
259,59773.0,4.39698849257681,3.690375775656058,6.537999999999999,758.1367696203872,614.0053811401796,3.6052391455932185,1062.5371213314986,5.683729240443277,0.4457009813449907,-231.12704,-25.22,0.8861491808367181,2.1038523145867747,1.6787102806799965,99.08972518276421,Ravenclaw
260,26732.0,-2.1097291718552165,6.0605402612348245,-3.482,-650.5106927194441,404.0959832720412,3.41641328517858,1064.9244264885324,5.9503729927800775,0.1162076273993377,-245.43575,-16.75,92.93837889746634,2.2326531636270746,4.933702274393071,2.979219961835513,Slytherin
261,26596.0,4.269317077750986,-5.9656668440657405,6.03,-102.81939115452002,409.9452290235061,10.870464705514596,1012.3407961757016,7.601552751044572,-1.5373921865492295,-240.96103,-27.51,1.560714885429305,1.6194928335165357,95.96023236294684,6.132622991960533,Hufflepuff
262,36722.0,6.8193028487530505,5.4114139419969725,4.65,223.30476865926047,592.8959292842176,4.808764417569098,1037.9435788480057,7.077044215442243,-0.6184517563312589,-229.96528,44.84,1.6793694046229255,3.242241983084511,2.0079984222239733,96.78853974369846,Ravenclaw
263,45877.0,-4.8840121910758985,-2.3751010129534125,5.614,-697.1365749912079,607.3954926308081,-6.969016028257742,940.4520859162884,0.8068602205410174,-0.3092454772709351,-251.18317,220.86,0.7687996070528724,99.74736032121717,0.8768577389328588,1.6562530582700838,Gryffindor
264,23348.0,1.1410195296768058,5.942921238823361,-3.626,-689.8915974154836,366.0970928369401,5.960932026423861,1090.0653502335235,12.776323904144368,-0.5743434386966334,-247.24066,-96.4,98.44304102745224,0.15151908516708718,17.84304800563652,2.334382170928243,Slytherin
265,58516.0,-3.950041179028336,4.447821646726244,-6.301,-440.3554039612639,394.6437711129717,2.075027372708976,1058.4968633282458,7.527710189193642,-0.8718463892363068,-252.09777000000005,-48.77,98.6509019191416,2.084542298454096,2.3754706663793907,1.5573248489952891,Slytherin
266,20184.0,-4.777998330560197,6.191370880234128,-2.977,-380.3497401750723,444.2831477855997,4.216109679064087,1055.8337006023594,11.226360520053287,-0.3239582043354639,-244.86731,-24.54,96.88927064073381,3.250473124858265,0.5503870040461186,7.572271814554596,Slytherin
267,60018.0,1.8690916025438948,5.928948431034594,4.5310000000000015,928.31787282509,675.9053382282099,4.661148527093861,1057.866105647187,9.196488128584813,-0.624845897067288,-230.83331,-28.82,4.877825604592515,2.535824376885495,0.07900585077095576,99.71984635482242,Ravenclaw
268,42591.0,4.972162114640804,-4.7456466570309805,5.2620000000000005,-418.6453052243064,406.318983111972,3.4828064477799865,1043.8162625321434,3.79645838062994,0.0866784061337723,-243.87933,19.3,1.3983531770898636,4.176893010933389,96.08197976631996,2.714984441795745,Hufflepuff
269,73356.0,4.479951926847008,7.382755610767763,4.504,868.273687286356,631.1633045582389,2.76342722711155,1043.1484890924671,3.187943901960858,1.6297175644924138,-230.49667,-26.11,1.5463062960037965,2.6438383837492507,0.2435959849715995,99.7125954105807,Ravenclaw
270,42293.0,-3.4276910217983634,-5.31098888108585,6.198,-465.0955051365504,631.0143822263242,-4.862880655601323,977.0619657903746,5.362986029783387,0.5330201677453619,-249.79968,200.38,0.6719977976035144,98.77558904395973,2.0888781180553777,3.5612029542150996,Gryffindor
271,57633.0,4.142216820668182,5.8446200813266005,4.849,750.5126244454352,632.4565701376972,3.1229751277610065,1060.6063737652105,6.3898503552800765,0.3045378322170143,-230.65569,-10.37,2.20328298394453,2.4394460887171046,0.36942358161069044,99.42757093279258,Ravenclaw
272,42577.0,8.576817271361147,-4.243224574806332,4.1610000000000005,-153.13022387998706,337.19150756573936,7.362512461529608,1018.6867021788762,0.763940032436202,-0.2009796114618522,-241.51467,-21.83,0.8358318312497889,0.8618314666346174,99.14720105014234,4.682297241904869,Hufflepuff
273,66774.0,6.438242984161848,-2.27437621017206,4.072,-503.1174492796894,416.3137629929717,7.7655976010362675,1044.1911270539692,5.345871804032165,-1.3986324117004638,-241.77571,-42.81,4.190013904811956,0.5402402376213424,96.43952439670186,6.670264837769767,Hufflepuff
274,33010.0,5.0800186593236125,4.492780889068097,4.206,118.0837530642056,508.938508144804,6.565545390883237,1036.72333327041,6.286684916953336,0.9334969577392056,-232.76409,-7.21,4.073685562716402,1.4587310645946772,9.121399748789132,84.91230192632071,Ravenclaw
275,43744.0,3.181074190032392,5.577641790186791,3.153909673286352,398.757786641906,575.7180182994442,3.864577067869887,1049.2698964183048,6.77020572105366,-0.0347188854127561,-233.14236,-0.64,7.049183092184258,2.885013193354094,0.7750750195556884,95.56530682824688,Ravenclaw
276,25168.0,7.449835638300586,2.1518466637943106,6.3210000000000015,516.9802176901081,568.5209381719243,5.159087982451268,1070.4559061034531,8.206382389446869,0.3400788660702277,-229.27606,19.67,0.7378867925655272,1.218833804573062,9.158063393211267,97.24822446536257,Ravenclaw
277,42847.0,5.181160583266419,-5.77234856069598,2.758,-318.7399575431325,419.5738353586065,3.206781151560912,1032.6361878659786,4.767945923280159,0.3053778436015683,-246.42805,48.8,2.6172154450015492,6.37529851585442,91.73041651691773,2.148159794446949,Hufflepuff
278,41006.0,2.03124568915557,-6.943322075781324,7.561,-422.5349452671632,417.35645565165305,3.51866875307088,1049.5241702410026,5.070320265687394,-0.1587429742207667,-245.36754,2.22,1.0307333687779683,7.101587739891838,97.1349630688651,1.5350967018259905,Hufflepuff
279,49634.57024265645,-4.028032265411556,-6.406720357262667,5.433,-461.7680535540677,647.0015302794637,-4.760202670840381,953.2025372977664,5.594904321606584,-0.0890792146158354,-251.80498,227.98,0.6742396787831517,99.4997936420488,1.3143903965274386,2.481544209275741,Gryffindor
280,53099.0,3.042225597019064,-6.1113486503047465,6.437,-730.7727826425125,423.6354881734318,3.0900943558282776,1072.3565042341156,6.592267544020332,-0.4176109734731165,-246.02061,1.49,2.5860108563659354,3.3236103770716436,97.97961901235772,1.0012176973222033,Hufflepuff
281,38880.0,5.112727754885251,3.913734715680652,5.867000000000001,617.1918910506529,636.6273899469444,5.5947316761426125,1066.8880848753026,10.221267176016816,-0.75224504134653,-229.09117,5.64,1.8176999159724914,1.6363713952503074,0.985691944258894,99.12358296998451,Ravenclaw
282,72295.0,4.465065898178499,-5.26332536374359,5.626,-503.2211206907488,363.8302164082732,3.177358558903636,1063.0171654269875,1.3595326441001476,-2.0441768081630025,-246.58563,-50.09,1.9424265964759306,1.400386192624534,99.31431471516403,1.2061873606974158,Hufflepuff
283,44094.0,3.651077278036276,-4.915810088062119,5.083,-394.2200082733307,391.9935417006461,6.7258490501930375,1043.8143337869874,5.832759512809857,-0.9274521333823246,-244.05744,-30.05,3.5333693791194483,1.573813640394523,96.93687001665919,2.3229775242061907,Hufflepuff
284,62759.0,7.3068299435627475,3.884854723956243,7.09,496.2515423151165,630.7497915364828,3.7677112276703015,1044.7808038034989,4.897175678612778,0.5355656514154086,-229.56172,18.21,0.29739876578688845,3.141503480506601,3.3182010394165546,99.0487194741806,Ravenclaw
285,26116.0,2.730728274258476,9.667405456412162,1.078,312.92276203575045,572.0947469663245,3.3481137931392992,1032.7827116710073,6.793216413285415,-0.8037647549010131,-231.81343,33.02,20.544246852356764,5.240095772084189,0.09475472097840887,96.53317373298918,Ravenclaw
286,41034.0,-4.316909360524635,-6.514999608709228,5.471,-499.0272687677789,607.2816528962687,-5.288429257783419,942.1237204885288,3.14941134996067,0.0821345113089386,-253.00483,223.19,0.5502717298708463,99.6597053617629,2.4210101837753513,1.1167651861048555,Gryffindor
287,47886.0,3.87089729521846,-4.809236332127161,5.445,-428.61199457775285,378.77825263632377,7.971454372498657,1048.0572984720388,5.989586767074523,0.3085015132489081,-243.52366,-55.79,3.703964876616481,0.7659133929833384,98.32051923563215,2.392448374980258,Hufflepuff
288,52268.0,3.128570833602728,-6.331277156839608,6.509,-734.9392540929215,430.7268642031872,1.6422657355804695,1071.0038000661957,5.858556345754444,0.0080270699614756,-246.4891,22.69,1.8563131115442488,5.779804185694702,97.58286855051121,0.9364309997766381,Hufflepuff
289,36467.0,-6.005137508490438,-6.3011917128789126,4.474,-439.672360059722,558.9078755221758,-3.754066172102528,947.1983325098108,3.532585304463953,-0.0889275928926895,-254.29191,177.01,1.8576660830093656,99.21170873327259,3.1059253391627872,0.6122269657201719,Gryffindor
290,49688.0,-4.038016149079205,-6.927692364428077,5.593999999999999,-426.2108713607631,595.983416842946,-6.349633410923094,923.0555131338876,-0.0354743752062738,-0.2673291860957605,-254.25575,228.79,0.2578808108682711,99.82795043770084,3.1925530294547864,0.9434746166554085,Gryffindor
291,56730.0,7.897291405275576,-3.754288053895813,4.574,-523.1579199505159,380.5109728339032,2.9630946151165927,1048.7889315804346,2.201209758539505,-1.4268630587829003,-242.84708,-0.05,1.3123404731352453,1.623601784785333,98.59262373447551,2.8819158158392626,Hufflepuff
292,49093.0,4.360554738248516,-5.1196770667855525,5.875,-378.8986767259272,417.06510685492265,8.090267403949113,1038.628670675449,6.635063323294299,0.182990427641638,-242.67815,-33.59,2.1540440602548845,1.255384146382133,97.13370555074154,4.220371987847681,Hufflepuff
293,66692.0,5.037105157544496,-2.4821131415207023,5.634,-661.831672052835,460.8610633500604,5.9928058451293005,1055.2656920444492,6.743775739963195,-1.04300282168983,-241.77286,-19.04,3.1719182522889513,1.2930609027692506,93.6589536207088,6.573268880337651,Hufflepuff
294,30788.0,-5.877094945620217,-7.422772325417572,4.495,-618.5908116446836,560.1524240856609,-2.227251867957805,960.8971875523732,6.762301327841233,-0.0534271367004963,-254.44193,175.93,3.113550090721588,98.55168230971215,5.853380441726828,0.3420075582313212,Gryffindor
295,47145.0,-6.929163703457602,-4.197173767552308,3.2880000000000003,-826.4681660237908,544.5216736119394,-5.685821010237612,922.9279695811896,0.6975286226368418,-0.4468225808297018,-256.87119,200.32,3.220721979806354,99.75258087888447,2.050970769698774,0.18169605576119,Gryffindor
296,38917.0,7.283881589770303,-5.414402797627196,4.52,-597.6140321767448,396.7957355451247,2.9630946151165927,1051.0770976696656,3.0926681796150395,1.0745918748279664,-244.57664,67.04,0.9341314054579817,4.247820218065515,98.49558384776648,1.4825857418989226,Hufflepuff
297,37702.0,-5.5867512268673085,-4.474098508648656,4.649,-596.4270446987322,560.8055867665008,-5.753091276620897,939.7940310976476,1.309745063365357,-0.302280349057091,-253.6374,202.4,1.327605359515243,99.62351797150481,2.123776076793772,0.6041096962146669,Gryffindor
298,87451.0,6.7178557883593975,4.357746720829237,6.336,503.5842648646336,610.9441070782707,4.6902685941663655,1044.4261897662434,3.431096471114256,-1.1170478332133786,-231.45441,-36.62,0.5902774889081452,1.387964173009038,5.326198542522059,98.82724177559537,Ravenclaw
299,58658.0,5.292818552382909,-3.938507532762327,4.802,-663.1607172620577,461.4497571737206,3.3869762788195765,1055.7611320841202,6.3408153570386085,2.3338447372663635,-243.91673,30.0,2.336173205394289,3.2811408584756854,92.69694401442679,3.858077062233084,Hufflepuff
300,52510.0,-6.337557205127222,-3.477563164522848,4.885,-351.8122573439852,576.4127727578856,-4.066826991730523,951.3182118021408,1.8815763618634969,-0.0534271367004963,-252.32769,142.41,1.98022472973968,98.77982741445418,1.2989193153970187,2.1504236703415605,Gryffindor
301,34066.0,3.441773503331206,-5.696190988885263,6.376,-298.70618505327894,420.1859571607668,7.518985126709123,1031.4821743329117,6.854014109502383,-0.0622299656359615,-242.57025,-11.12,1.6171322518966338,2.829718924950571,95.45496706833573,3.8588445977483468,Hufflepuff
302,59442.0,-4.890462901042412,5.102794389777504,-3.769,-484.3103940586682,406.1657425369645,6.578085605250831,1026.5321427080194,8.0521460671795,-0.4117531410373986,-249.12983,-86.57,97.3381684628954,1.7145329132498004,2.9767348044697703,2.735510600734244,Slytherin
303,41732.0,1.1845714682715078,-6.7620894241275575,7.565,-492.03186635116793,408.326957801984,3.927966252745384,1059.74621357296,5.926594084304768,-0.255054569422982,-245.74732000000003,-17.07,1.8010033889997932,4.8041451852119215,97.52156908080136,1.1594385904934312,Hufflepuff
304,29560.0,3.2898418192781405,-5.328765968028309,6.0820000000000025,-553.9095056688276,409.749351551069,6.0389533005894185,1052.9472127164022,7.807274858238799,1.9051376146093937,-243.24016,1.62,2.776352336447994,2.467925332928767,96.44817996047888,1.9318942247016666,Hufflepuff
305,49634.57024265645,-7.285866245922962,-6.400067615698987,4.378,-279.30710601680875,518.2174417485733,-2.765431168533657,942.123215589615,2.8103070120335896,-0.5295097078618021,-254.59946,148.85,2.5638308983309717,98.68442460713086,4.044307442857796,0.5959924639549908,Gryffindor
306,42307.0,-6.315852665332162,5.653845081585858,-6.153,-460.7079700896102,388.2197944504426,5.085800200103637,1063.3738010556376,10.977039739660466,-0.4046384058834692,-250.51835,-83.83,99.62183889894449,1.0143818599545387,1.1738604827424013,1.7302047936708758,Slytherin
